action_id,hero_BBs,at_preflop,at_flop,at_turn,at_river,equity_preflop,equity_flop,equity_turn,equity_river,nb_players,action_fold,action_call,action_raise,amount,winnings
2233,63.5,1,0,0,0,0,0.16,0.15,0.13,5,1,0,0,0,0
2234,63.5,1,0,0,0,0.23,0.27,0.23,0.25,6,1,0,0,0,0
2235,63.5,1,0,0,0,0.03,0.18,0.24,0.21,3,0,0,1,9,4.5
2236,68,1,0,0,0,0.53,0.42,0.34,0.32,3,0,0,1,68,1.5
2237,69.5,1,0,0,0,0,0.11,0.13,0.1,4,1,0,0,0,0
2238,69.5,1,0,0,0,0,0.14,0.16,0.17,5,0,0,1,1.5,-1.5
2239,68,1,0,0,0,0.13,0.26,0.33,0.36,2,1,0,0,0,-1.5
2240,68,1,0,0,0,0.13,0.09,0.12,0.15,6,1,0,0,0,0
2241,68,1,0,0,0,0.06,0.24,0.38,0.38,2,0,0,1,3,1.5
2242,69.5,1,0,0,0,0.57,0.41,0.34,0.36,3,1,0,0,0,0
2243,69.5,1,0,0,0,0.22,0.18,0.2,0.2,5,0,0,1,13.5,4.5
2244,74,1,0,0,0,0.03,0.18,0.13,0.2,5,0,0,1,1.5,1.5
2245,75.5,1,0,0,0,0.48,0.23,0.25,0.15,6,1,0,0,0,0
2246,75.5,1,0,0,0,0.59,0.48,0.53,0.51,2,0,0,1,76,1.5
2247,77,1,0,0,0,0.48,0.31,0.33,0.34,3,0,0,1,1.5,1.5
2248,78.5,1,0,0,0,0,0.14,0.19,0.2,4,1,0,0,0,0
2249,78.5,1,0,0,0,0.2,0.16,0.19,0.34,5,0,0,1,3,1.5
2250,80,1,0,0,0,0,0.06,0.03,0.07,6,0,0,1,80,1.5
2251,81.5,1,0,0,0,0.58,0.54,0.62,0.57,2,1,0,0,0,0
2252,81.5,1,0,0,0,0.06,0.22,0.34,0.42,4,1,0,0,0,0
2253,81.5,1,0,0,0,0.8,0.44,0.33,0.35,4,0,0,1,1.5,1.5
2254,83,1,0,0,0,0.02,0.24,0.24,0.3,5,0,0,1,83,1.5
2255,84.5,1,0,0,0,0.01,0.13,0.17,0.1,6,0,0,1,84.5,1.5
2256,85,1,0,0,0,0.66,0.64,0.45,0.48,2,1,0,0,0,0
2257,84.5,1,0,0,0,0.11,0.35,0.35,0.56,2,0,0,1,3,1.5
2258,86,1,0,0,0,0.36,0.38,0.35,0.45,3,0,0,1,3,1.5
2259,87.5,1,0,0,0,0.53,0.26,0.2,0.23,4,1,0,0,0,0
2260,87.5,1,0,0,0,0,0.11,0.12,0.13,5,0,0,1,1.5,1.5
2261,89,1,0,0,0,0.02,0.14,0.12,0.22,6,0,0,1,3,1.5
2262,89.5,1,0,0,0,0.97,0.73,0.69,0.57,2,0,0,1,13.5,4.5
2263,93.5,1,0,0,0,0.36,0.36,0.44,0.42,2,0,0,1,94,1.5
2264,95,1,0,0,0,0,0.23,0.15,0.29,3,0,0,1,3,1.5
2265,96.5,1,0,0,0,0.51,0.28,0.34,0.35,4,1,0,0,0,0
2266,96.5,1,0,0,0,0.11,0.18,0.23,0.19,5,1,0,0,0,0
2267,96.5,1,0,0,0,0.01,0.08,0.17,0.11,6,0,0,1,3,1.5
2268,97,1,0,0,0,0.6,0.48,0.58,0.53,2,1,0,0,0,0
2269,96.5,1,0,0,0,0.08,0.21,0.36,0.37,3,0,0,1,13.5,4.5
2270,101,1,0,0,0,0.05,0.22,0.24,0.22,3,0,0,1,3,1.5
2271,102.5,1,0,0,0,0,0.12,0.19,0.19,4,0,0,1,3,1.5
2272,104,1,0,0,0,0,0.12,0.15,0.25,5,1,0,0,0,0
2273,104,1,0,0,0,0,0.13,0.12,0.17,6,0,0,1,3,1.5
2274,105.5,1,0,0,0,0.2,0.38,0.38,0.44,2,1,0,0,0,0
2275,105.5,1,0,0,0,0.26,0.36,0.35,0.3,3,0,0,1,105.5,1.5
2276,107,1,0,0,0,0.04,0.15,0.23,0.25,4,1,0,0,0,0
2277,107,1,0,0,0,0.38,0.33,0.29,0.26,5,0,0,1,107,1.5
2278,108.5,1,0,0,0,0.26,0.21,0.28,0.23,6,1,0,0,0,0
2279,107.5,1,0,0,0,0.02,0.17,0.31,0.24,2,1,0,0,0,0
2280,107,1,0,0,0,0.66,0.64,0.6,0.62,2,1,0,0,0,0
2281,107,1,0,0,0,0.31,0.31,0.34,0.35,3,0,0,1,3,1.5
2282,108.5,1,0,0,0,0.53,0.33,0.45,0.4,4,0,0,1,108.5,1.5
2283,110,1,0,0,0,0.75,0.42,0.38,0.42,5,0,0,1,1.5,1.5
2284,111.5,1,0,0,0,0.27,0.21,0.17,0.26,6,0,0,1,1.5,1.5
2285,112,1,0,0,0,0.91,0.72,0.63,0.69,2,1,0,0,0,0
2286,111.5,1,0,0,0,0.34,0.5,0.42,0.49,2,0,0,1,3,1.5
2287,113,1,0,0,0,0.04,0.2,0.22,0.23,3,0,0,1,1.5,1.5
2288,114.5,1,0,0,0,0.05,0.24,0.12,0.22,4,1,0,0,0,0
2289,114.5,1,0,0,0,0.04,0.21,0.13,0.16,5,0,0,1,1.5,42.5
2290,113,1,0,0,0,0.48,0.49,0.45,0.53,2,0,0,1,114.5,42.5
2291,157,1,0,0,0,0.59,0.39,0.23,0.25,5,1,0,0,0,0
2292,157,1,0,0,0,0.93,0.76,0.73,0.7,2,0,0,1,157.5,1.5
2293,158.5,1,0,0,0,0.24,0.25,0.28,0.15,3,0,0,1,1.5,1.5
2294,160,1,0,0,0,0.91,0.56,0.42,0.39,4,0,0,1,160,1.5
2295,161.5,1,0,0,0,0.6,0.33,0.28,0.15,5,1,0,0,0,0
2296,161.5,1,0,0,0,0.94,0.73,0.69,0.6,2,1,0,0,0,0
2297,161.5,1,0,0,0,0.6,0.35,0.45,0.37,3,1,0,0,0,0
2298,161.5,1,0,0,0,0.6,0.36,0.28,0.2,4,0,0,1,1.5,1.5
2299,163,1,0,0,0,0.13,0.12,0.23,0.1,5,0,0,1,3,1.5
2300,163.5,1,0,0,0,0.93,0.73,0.71,0.69,2,1,0,0,0,0
2301,163,1,0,0,0,0.47,0.57,0.61,0.61,2,1,0,0,0,0
2302,163,1,0,0,0,0.85,0.5,0.49,0.35,3,1,0,0,0,0
2303,163,1,0,0,0,0,0.16,0.14,0.24,4,0,0,1,3,1.5
2304,164.5,1,0,0,0,0.7,0.34,0.24,0.28,5,0,0,1,164.5,-33.5
2305,131,1,0,0,0,0,0.23,0.28,0.27,2,0,0,1,1.5,1.5
2306,132.5,1,0,0,0,0.15,0.22,0.33,0.31,3,0,0,1,3,1.5
2307,134,1,0,0,0,0.81,0.42,0.38,0.31,4,0,0,1,3,1.5
2308,135.5,1,0,0,0,0.04,0.19,0.24,0.2,5,1,0,0,0,0
2309,135.5,1,0,0,0,0.36,0.46,0.49,0.58,2,1,0,0,0,0
2310,135.5,1,0,0,0,0.01,0.15,0.3,0.18,4,1,0,0,0,0
2311,135.5,1,0,0,0,0.2,0.29,0.27,0.33,4,1,0,0,0,0
2312,135.5,1,0,0,0,0.62,0.38,0.26,0.29,5,0,0,1,3,1.5
2313,137,1,0,0,0,0.63,0.59,0.62,0.43,2,1,0,0,0,0
2314,137,1,0,0,0,0.02,0.18,0.2,0.23,4,1,0,0,0,0
2315,137,1,0,0,0,0.41,0.27,0.32,0.26,4,1,0,0,0,0
2316,137,1,0,0,0,0.01,0.13,0.16,0.24,5,0,0,1,3,1.5
2317,138.5,1,0,0,0,0.2,0.41,0.38,0.54,2,1,0,0,0,0
2318,138.5,1,0,0,0,0.16,0.23,0.22,0.32,3,1,0,0,0,0
2319,138.5,1,0,0,0,0.48,0.28,0.35,0.42,4,0,0,1,3,1.5
2320,140,1,0,0,0,0.3,0.24,0.2,0.25,5,0,0,1,1.5,1.5
2321,140.5,1,0,0,0,0.83,0.51,0.54,0.5,3,1,0,0,0,0
2322,140,1,0,0,0,0.96,0.75,0.68,0.73,2,0,0,1,1.5,1.5
2323,141.5,1,0,0,0,0.28,0.36,0.25,0.37,3,1,0,0,0,0
2324,141.5,1,0,0,0,0.02,0.1,0.2,0.18,4,0,0,1,3,1.5
2325,143,1,0,0,0,0,0.08,0.1,0.1,5,1,0,0,0,0
2326,143,1,0,0,0,0.28,0.46,0.44,0.47,2,0,0,1,143.5,1.5
2327,144.5,1,0,0,0,0.56,0.46,0.39,0.34,3,0,0,1,3,1.5
2328,146,1,0,0,0,0.4,0.34,0.27,0.28,4,1,0,0,0,0
2329,146,1,0,0,0,0,0.2,0.18,0.16,5,0,0,1,3,1.5
2330,146.5,1,0,0,0,0.03,0.14,0.15,0.15,3,0,0,1,27,-28.5
2331,120.5,0,1,0,0,0.11,0.05,0.19,0.22,2,0,0,1,120.5,-28.5
2332,117.5,1,0,0,0,0.78,0.59,0.62,0.52,2,1,0,0,0,0
2333,117.5,1,0,0,0,0.83,0.58,0.54,0.47,3,0,0,1,3,1.5
2334,119,1,0,0,0,0.26,0.32,0.28,0.37,4,0,0,1,119,1.5
2335,120.5,1,0,0,0,0.01,0.11,0.12,0.1,5,1,0,0,0,0
2336,120.5,1,0,0,0,0.19,0.34,0.42,0.39,2,1,0,0,0,0
2337,120.5,1,0,0,0,0.76,0.37,0.43,0.44,3,1,0,0,0,0
2338,120.5,1,0,0,0,0.41,0.31,0.31,0.25,4,0,0,1,3,1.5
2339,122,1,0,0,0,0.77,0.39,0.28,0.14,5,1,0,0,0,0
2340,122,1,0,0,0,0.95,0.72,0.7,0.58,2,0,0,1,122.5,1.5
2341,123.5,1,0,0,0,0.17,0.19,0.31,0.32,3,0,0,1,3,1.5
2342,125,1,0,0,0,0.05,0.2,0.2,0.19,4,1,0,0,0,0
2343,125,1,0,0,0,0.35,0.33,0.27,0.24,5,1,0,0,0,0
2344,125,1,0,0,0,0.59,0.49,0.47,0.49,2,0,0,1,3,1.5
2345,126.5,1,0,0,0,0.62,0.3,0.4,0.34,3,0,0,1,126.5,1.5
2346,128,1,0,0,0,0.23,0.24,0.27,0.33,4,1,0,0,0,0
2347,128,1,0,0,0,0,0.14,0.17,0.16,5,0,0,1,3,1.5
2348,129.5,1,0,0,0,0.55,0.52,0.47,0.51,2,0,0,1,3,1.5
2349,131,1,0,0,0,0.03,0.16,0.3,0.27,3,1,0,0,0,0
2350,131,1,0,0,0,0.61,0.21,0.22,0.37,4,0,0,1,1.5,1.5
2351,132.5,1,0,0,0,0.1,0.19,0.16,0.19,5,0,0,1,3,1.5
2352,134,1,0,0,0,0.1,0.33,0.43,0.4,2,1,0,0,0,0
2353,134,1,0,0,0,0.67,0.41,0.44,0.43,3,0,0,1,1.5,1.5
2354,135.5,1,0,0,0,0.14,0.18,0.24,0.19,4,0,0,1,3,1.5
2355,137,1,0,0,0,0.69,0.27,0.37,0.27,5,0,0,1,3,1.5
2356,138.5,1,0,0,0,0.98,0.78,0.72,0.7,2,0,0,1,139,1.5
2357,140,1,0,0,0,0.06,0.27,0.27,0.32,3,0,0,1,1.5,1.5
2358,141.5,1,0,0,0,0.5,0.38,0.4,0.34,4,0,0,1,141.5,1.5
2359,143,1,0,0,0,0.48,0.21,0.22,0.26,5,0,0,1,143,1.5
2360,144.5,1,0,0,0,0.46,0.5,0.49,0.52,2,1,0,0,0,0
2361,144.5,1,0,0,0,0.65,0.35,0.27,0.37,4,0,0,1,9,4.5
2362,149,1,0,0,0,0.65,0.25,0.29,0.26,4,0,0,1,3,1.5
2363,150.5,1,0,0,0,0,0.14,0.23,0.17,5,1,0,0,0,0
2364,150.5,1,0,0,0,0.19,0.31,0.37,0.37,2,0,0,1,3,1.5
2365,152,1,0,0,0,0.13,0.23,0.16,0.19,3,0,0,1,3,1.5
2366,153.5,1,0,0,0,0.77,0.51,0.34,0.32,4,1,0,0,0,0
2367,153.5,1,0,0,0,0,0.1,0.12,0.14,5,0,0,1,3,1.5
2368,154,1,0,0,0,0.64,0.54,0.52,0.62,2,1,0,0,0,0
2369,153.5,1,0,0,0,0.16,0.3,0.37,0.37,2,0,0,1,154,1.5
2370,155,1,0,0,0,0.12,0.31,0.27,0.34,3,0,0,1,3,1.5
2371,156.5,1,0,0,0,0.57,0.27,0.27,0.2,4,0,0,1,156.5,1.5
2372,158,1,0,0,0,0.55,0.23,0.31,0.33,5,0,0,1,3,1.5
2373,159.5,1,0,0,0,0.3,0.31,0.4,0.43,2,0,0,1,160,1.5
2374,161,1,0,0,0,0.34,0.26,0.33,0.39,3,1,0,0,0,0
2375,161,1,0,0,0,0.09,0.11,0.25,0.2,4,1,0,0,0,0
2376,161,1,0,0,0,0,0.06,0.1,0.09,5,1,0,0,0,0
2377,161,1,0,0,0,0.03,0.19,0.27,0.26,3,0,0,1,9,4.5
2378,165.5,1,0,0,0,0.18,0.31,0.31,0.36,3,0,0,1,165.5,1.5
2379,167,1,0,0,0,0,0.14,0.16,0.17,4,1,0,0,0,0
2380,167,1,0,0,0,0.27,0.27,0.24,0.19,5,0,0,1,3,1.5
2381,168.5,1,0,0,0,0.39,0.44,0.45,0.37,2,1,0,0,0,0
2382,168.5,1,0,0,0,0.14,0.25,0.17,0.26,3,1,0,0,0,0
2383,168.5,1,0,0,0,0,0.14,0.18,0.14,4,0,0,1,3,1.5
2384,170,1,0,0,0,0.22,0.15,0.21,0.18,5,0,0,1,1.5,1.5
2385,170.5,1,0,0,0,0.68,0.47,0.51,0.44,2,1,0,0,0,0
2386,170,1,0,0,0,0.17,0.37,0.35,0.32,2,1,0,0,0,0
2387,170,1,0,0,0,0.02,0.22,0.18,0.28,3,1,0,0,0,0
2388,170,1,0,0,0,0.53,0.37,0.31,0.37,4,1,0,0,0,0
2389,170,1,0,0,0,0,0.15,0.13,0.16,5,1,0,0,0,0
2390,169,1,0,0,0,0.39,0.49,0.42,0.51,2,0,0,1,9,-8
2391,161,1,0,0,0,0.37,0.55,0.52,0.53,2,1,0,0,0,-8
2392,160.5,1,0,0,0,0.78,0.39,0.45,0.45,3,1,0,0,0,0
2393,160.5,1,0,0,0,0.21,0.26,0.28,0.27,3,0,0,1,3,1.5
2394,162,1,0,0,0,0.03,0.12,0.19,0.19,4,0,0,1,3,1.5
2395,163.5,1,0,0,0,0.05,0.24,0.24,0.27,5,0,0,1,1.5,1.5
2396,164,1,0,0,0,0.49,0.39,0.46,0.47,2,1,0,0,0,0
2397,163.5,1,0,0,0,0.44,0.57,0.56,0.53,2,0,0,1,3,1.5
2398,165,1,0,0,0,0,0.24,0.25,0.24,3,1,0,0,0,0
2399,165,1,0,0,0,0,0.1,0.17,0.16,4,1,0,0,0,0
2400,165,1,0,0,0,0.14,0.19,0.2,0.24,5,0,0,1,1.5,1.5
2401,166.5,1,0,0,0,0.16,0.34,0.36,0.4,2,0,0,1,1.5,1.5
2402,168,1,0,0,0,0.32,0.43,0.32,0.38,3,0,0,1,1.5,1.5
2403,169.5,1,0,0,0,0.85,0.44,0.43,0.49,4,0,0,1,3,-3
2404,166.5,1,0,0,0,0.97,0.78,0.66,0.66,2,1,0,0,0,-3
2405,166.5,1,0,0,0,0,0.14,0.09,0.09,5,0,0,1,1.5,1.5
2406,168,1,0,0,0,0.5,0.5,0.52,0.52,2,1,0,0,0,0
2407,168,1,0,0,0,0.91,0.49,0.42,0.33,3,1,0,0,0,0
2408,168,1,0,0,0,0,0.11,0.17,0.21,4,0,0,1,3,1.5
2409,169.5,1,0,0,0,0.55,0.28,0.16,0.21,5,0,0,1,1.5,1.5
2410,171,1,0,0,0,0.82,0.75,0.68,0.66,2,1,0,0,0,0
2411,171,1,0,0,0,0.56,0.28,0.36,0.37,3,0,0,1,171,1.5
2412,172.5,1,0,0,0,0.05,0.22,0.3,0.22,4,0,0,1,172.5,1.5
2413,174,1,0,0,0,0,0.1,0.1,0.17,5,0,0,1,174,1.5
2414,175.5,1,0,0,0,0.84,0.67,0.66,0.58,2,1,0,0,0,0
2415,175.5,1,0,0,0,0.74,0.28,0.29,0.32,4,1,0,0,0,0
2416,175.5,1,0,0,0,0.65,0.4,0.34,0.39,4,0,0,1,175.5,1.5
2417,177,1,0,0,0,0,0.12,0.17,0.19,5,0,0,1,1.5,1.5
2418,178.5,1,0,0,0,0.26,0.44,0.36,0.41,2,0,0,1,179,1.5
2419,180,1,0,0,0,0.41,0.32,0.39,0.37,3,0,0,1,1.5,1.5
2420,181.5,1,0,0,0,0.06,0.09,0.19,0.14,4,1,0,0,0,0
2421,181.5,1,0,0,0,0.4,0.32,0.35,0.31,5,1,0,0,0,0
2422,181.5,1,0,0,0,0.39,0.45,0.41,0.38,2,0,0,1,3,1.5
2423,183,1,0,0,0,0.01,0.2,0.24,0.2,3,0,0,1,1.5,1.5
2424,184.5,1,0,0,0,0.06,0.21,0.25,0.26,4,1,0,0,0,0
2425,184.5,1,0,0,0,0.9,0.2,0.18,0.19,5,0,0,1,3,1.5
2426,186,1,0,0,0,0.65,0.54,0.46,0.4,2,1,0,0,0,0
2427,186,1,0,0,0,0.01,0.15,0.21,0.35,3,0,0,1,1.5,1.5
2428,187.5,1,0,0,0,0.81,0.42,0.42,0.43,4,0,0,1,3,-3
2429,184.5,1,0,0,0,0.92,0.73,0.71,0.65,2,1,0,0,0,-3
2430,184.5,1,0,0,0,0,0.15,0.13,0.16,5,1,0,0,0,0
2431,184.5,1,0,0,0,0.25,0.36,0.5,0.45,2,0,0,1,1.5,1.5
2432,186,1,0,0,0,0.6,0.46,0.46,0.46,3,0,0,1,3,1.5
2433,187.5,1,0,0,0,0.01,0.11,0.19,0.19,4,1,0,0,0,0
2434,187.5,1,0,0,0,0.26,0.23,0.25,0.3,5,0,0,1,3,1.5
2435,189,1,0,0,0,0.1,0.18,0.39,0.29,2,0,0,1,3,1.5
2436,190.5,1,0,0,0,0.59,0.34,0.39,0.45,3,0,0,1,190.5,-34
2437,156.5,1,0,0,0,0.01,0.19,0.2,0.23,4,1,0,0,0,0
2438,156.5,1,0,0,0,0,0.13,0.14,0.11,5,0,0,1,3,1.5
2439,158,1,0,0,0,0.97,0.87,0.81,0.71,2,0,0,1,158.5,1.5
2440,159.5,1,0,0,0,0.09,0.28,0.25,0.32,3,0,0,1,3,1.5
2441,161,1,0,0,0,0.14,0.25,0.2,0.15,4,0,0,1,1.5,1.5
2442,162.5,1,0,0,0,0.72,0.31,0.36,0.28,5,1,0,0,0,0
2443,162.5,1,0,0,0,0.07,0.3,0.39,0.34,2,0,0,1,3,1.5
2444,164,1,0,0,0,0.73,0.43,0.46,0.35,3,0,0,1,3,1.5
2445,165.5,1,0,0,0,0.9,0.51,0.44,0.28,4,1,0,0,0,0
2446,165.5,1,0,0,0,0.15,0.23,0.25,0.32,4,0,0,1,1.5,1.5
2447,167,1,0,0,0,1,0.77,0.82,0.67,2,0,0,1,1.5,1.5
2448,168.5,1,0,0,0,0.75,0.48,0.5,0.33,3,0,0,1,3,1.5
2449,170,1,0,0,0,0.12,0.25,0.23,0.22,4,0,0,1,3,1.5
2450,171.5,1,0,0,0,0.01,0.21,0.28,0.2,3,1,0,0,0,0
2451,171.5,1,0,0,0,0.37,0.44,0.39,0.38,3,0,0,1,3,-3
2452,168.5,1,0,0,0,0.55,0.6,0.59,0.64,2,1,0,0,0,-3
2453,168.5,1,0,0,0,0,0.15,0.08,0.11,4,0,0,1,3,1.5
2454,170,1,0,0,0,0.91,0.52,0.45,0.39,3,1,0,0,0,0
2455,170,1,0,0,0,0.75,0.41,0.43,0.35,3,0,0,1,3,1.5
2456,171.5,1,0,0,0,0.83,0.46,0.4,0.39,4,0,0,1,3,1.5
2457,172,1,0,0,0,0.27,0.36,0.38,0.31,2,0,0,1,13.5,4.5
2458,176,1,0,0,0,0.84,0.66,0.65,0.57,2,1,0,0,0,0
2459,176,1,0,0,0,0.27,0.48,0.31,0.3,3,1,0,0,0,0
2460,176,1,0,0,0,0.08,0.23,0.21,0.2,4,0,0,1,1.5,1.5
2461,176.5,1,0,0,0,0.61,0.56,0.59,0.57,2,1,0,0,0,0
2462,176,1,0,0,0,0.31,0.3,0.36,0.3,2,0,0,1,1.5,1.5
2463,177.5,1,0,0,0,0,0.23,0.16,0.22,3,1,0,0,0,0
2464,177.5,1,0,0,0,0.3,0.33,0.33,0.38,4,0,0,1,177.5,1.5
2465,179,1,0,0,0,0,0.12,0.16,0.17,3,1,0,0,0,0
2466,179,1,0,0,0,0.18,0.24,0.23,0.21,3,0,0,1,3,1.5
2467,180.5,1,0,0,0,0.01,0.26,0.24,0.23,4,1,0,0,0,0
2468,180.5,1,0,0,0,0.75,0.52,0.58,0.54,2,0,0,1,181,1.5
2469,182,1,0,0,0,0.49,0.36,0.39,0.53,3,1,0,0,0,0
2470,182,1,0,0,0,0.75,0.39,0.32,0.3,4,1,0,0,0,0
2471,182,1,0,0,0,0.07,0.19,0.24,0.34,3,0,0,1,33.5,9.5
2472,191.5,1,0,0,0,0.03,0.19,0.27,0.34,3,1,0,0,0,0
2473,191.5,1,0,0,0,0.57,0.52,0.62,0.51,2,0,0,1,3,1.5
2474,193,1,0,0,0,0.03,0.21,0.24,0.19,3,0,0,1,1.5,1.5
2475,194.5,1,0,0,0,0.64,0.55,0.52,0.53,2,1,0,0,0,0
2476,194.5,1,0,0,0,0.7,0.43,0.43,0.37,3,0,0,1,3,1.5
2477,195,1,0,0,0,0.79,0.65,0.6,0.62,2,1,0,0,0,0
2478,194.5,1,0,0,0,0.26,0.42,0.42,0.42,2,1,0,0,0,0
2479,194.5,1,0,0,0,0,0.17,0.21,0.24,3,0,0,1,194.5,1.5
2480,196,1,0,0,0,0.43,0.35,0.42,0.41,2,1,0,0,0,0
2481,196,1,0,0,0,0.42,0.38,0.38,0.34,3,1,0,0,0,0
2482,196,1,0,0,0,0.54,0.6,0.53,0.49,2,0,0,1,1.5,1.5
2483,197.5,1,0,0,0,0.4,0.35,0.44,0.36,3,0,0,1,3,1.5
2484,199,1,0,0,0,0.75,0.64,0.49,0.62,2,1,0,0,0,0
2485,199,1,0,0,0,0.16,0.28,0.25,0.28,3,0,0,1,1.5,1.5
2486,200.5,1,0,0,0,0.22,0.29,0.44,0.43,2,1,0,0,0,0
2487,200.5,1,0,0,0,0.47,0.55,0.41,0.44,3,1,0,0,0,0
2488,200.5,1,0,0,0,0.59,0.56,0.54,0.57,2,0,0,1,3,1.5
2489,202,1,0,0,0,0.02,0.15,0.32,0.26,3,0,0,1,3,1.5
2490,203.5,1,0,0,0,0.8,0.63,0.52,0.62,2,0,0,1,1.5,1.5
2491,205,1,0,0,0,0.02,0.2,0.22,0.24,3,0,0,1,205,1.5
2492,206.5,1,0,0,0,0.61,0.57,0.51,0.44,2,0,0,1,207,1.5
2493,208,1,0,0,0,0.85,0.66,0.6,0.57,3,0,0,1,208,1.5
2494,209.5,1,0,0,0,0.45,0.44,0.52,0.54,2,1,0,0,0,0
2495,209.5,1,0,0,0,0.58,0.5,0.43,0.41,3,0,0,1,209.5,1.5
2496,211,1,0,0,0,0.98,0.68,0.62,0.57,2,0,0,1,1.5,1.5
2497,212.5,1,0,0,0,0.15,0.29,0.26,0.22,3,1,0,0,0,0
2498,212.5,1,0,0,0,0.34,0.53,0.53,0.48,2,1,0,0,0,0
2499,212.5,1,0,0,0,0.93,0.44,0.43,0.38,3,1,0,0,0,0
2500,212.5,1,0,0,0,0.68,0.57,0.64,0.56,2,0,0,1,3,1.5
2501,214,1,0,0,0,0.27,0.34,0.18,0.3,3,0,0,1,1.5,1.5
2502,215.5,1,0,0,0,0.87,0.6,0.58,0.6,2,1,0,0,0,0
2503,215.5,1,0,0,0,0.15,0.37,0.32,0.36,3,0,0,1,3,1.5
2504,217,1,0,0,0,0.77,0.63,0.56,0.49,2,0,0,1,3,1.5
2505,218.5,1,0,0,0,0.27,0.25,0.33,0.3,3,1,0,0,0,0
2506,217.5,1,0,0,0,0.95,0.66,0.72,0.52,2,0,0,1,218.5,62
2507,279,1,0,0,0,0.67,0.57,0.56,0.53,2,1,0,0,0,0
2508,279,1,0,0,0,0.12,0.38,0.38,0.4,2,0,0,1,3,1.5
2509,280.5,1,0,0,0,0.64,0.56,0.56,0.62,2,0,0,1,3,1.5
2510,282,1,0,0,0,0,0.32,0.3,0.36,2,0,0,1,282.5,1.5
2511,283.5,1,0,0,0,0.02,0.21,0.27,0.3,2,1,0,0,0,0
2512,283.5,1,0,0,0,0.25,0.35,0.53,0.42,2,0,0,1,1.5,1.5
2513,285,1,0,0,0,0.32,0.39,0.43,0.57,2,0,0,1,285.5,1.5
2514,286.5,1,0,0,0,0.7,0.66,0.57,0.62,2,0,0,1,287,1.5
2515,288,1,0,0,0,0.12,0.28,0.38,0.4,2,0,0,1,3,1.5
2516,288.5,1,0,0,0,0.71,0.6,0.63,0.62,2,0,0,1,43,11.5
2517,50,1,0,0,0,0.56,0.25,0.28,0.24,4,0,0,1,1.5,-1.5
2518,48.5,1,0,0,0,0.83,0.56,0.59,0.47,2,1,0,0,0,-1.5
2519,48.5,1,0,0,0,0,0.15,0.07,0.12,5,0,0,1,48.5,1.5
2520,50,1,0,0,0,0,0.05,0.08,0.04,6,0,0,1,50,1.5
2521,50.5,1,0,0,0,0.48,0.41,0.51,0.48,2,1,0,0,0,0
2522,50,1,0,0,0,0.21,0.22,0.24,0.26,3,1,0,0,0,0
2523,50,1,0,0,0,0,0.19,0.18,0.2,3,0,0,1,3,1.5
2524,51.5,1,0,0,0,0.19,0.24,0.31,0.28,4,1,0,0,0,0
2525,51.5,1,0,0,0,0.09,0.19,0.12,0.23,5,0,0,1,1.5,1.5
2526,53,1,0,0,0,0.07,0.3,0.33,0.41,2,0,0,1,3,1.5
2527,54.5,1,0,0,0,0.1,0.23,0.19,0.22,3,1,0,0,0,0
2528,54.5,1,0,0,0,0.09,0.24,0.28,0.32,4,1,0,0,0,0
2529,54.5,1,0,0,0,0.74,0.21,0.21,0.12,5,1,0,0,0,0
2530,54.5,1,0,0,0,0.88,0.55,0.51,0.45,4,0,0,1,27,-49
2531,28,1,0,0,0,0.9,0.55,0.59,0.5,3,0,1,0,49.5,-49
2532,5.5,1,0,0,0,0.03,0.25,0.31,0.23,3,0,0,1,1.5,1.5
2533,7,1,0,0,0,0.25,0.26,0.29,0.29,4,0,0,1,3,1.5
2534,8.5,1,0,0,0,0.94,0.69,0.64,0.59,2,0,0,1,1.5,1.5
2535,10,1,0,0,0,0.38,0.44,0.45,0.39,3,0,0,1,1.5,1.5
2536,11.5,1,0,0,0,0.68,0.34,0.27,0.25,4,0,0,1,3,1.5
2537,13,1,0,0,0,0.61,0.62,0.69,0.67,2,1,0,0,0,0
2538,13,1,0,0,0,0.32,0.38,0.32,0.31,3,1,0,0,0,0
2539,13,1,0,0,0,0.52,0.27,0.27,0.29,4,0,0,1,3,1.5
2540,13.5,1,0,0,0,0.73,0.59,0.54,0.61,2,1,0,0,0,0
2541,13,1,0,0,0,0.43,0.46,0.51,0.47,2,0,0,1,13.5,1.5
2542,14.5,1,0,0,0,0.09,0.19,0.26,0.21,3,0,0,1,3,1.5
2543,16,1,0,0,0,0.68,0.36,0.29,0.34,4,1,0,0,0,0
2544,16,1,0,0,0,0.43,0.45,0.47,0.52,2,0,0,1,1.5,1.5
2545,17.5,1,0,0,0,0.03,0.23,0.29,0.25,3,0,0,1,17.5,1.5
2546,19,1,0,0,0,0,0.11,0.22,0.1,4,0,0,1,1.5,1.5
2547,20.5,1,0,0,0,0.8,0.68,0.51,0.6,2,1,0,0,0,0
2548,20.5,1,0,0,0,0.01,0.13,0.18,0.21,3,1,0,0,0,0
2549,20.5,1,0,0,0,0.16,0.2,0.29,0.25,4,0,0,1,3,1.5
2550,22,1,0,0,0,0.95,0.72,0.73,0.74,2,0,0,1,1.5,1.5
2551,23.5,1,0,0,0,0.04,0.18,0.27,0.33,3,1,0,0,0,0
